ZH000852,0.1801,3.6027397260273974
ZH000853,-0.1469,5.682191780821918
ZH000854,0.078,8.841095890410958
ZH000855,0.0436,8.841095890410958
ZH000856,0.0516,8.841095890410958
ZH000857,0.0955,1.1534246575342466
ZH000858,0.1653,8.841095890410958
ZH000859,5.7860000000000005,1.5780821917808219
ZH000860,0.2697,3.6027397260273974
ZH000861,0.0015,1.6164383561643836
ZH000862,-0.0754,1.115068493150685
ZH000863,0.0722,8.841095890410958
ZH000864,-0.0294,8.841095890410958
ZH000865,-0.1005,1.6958904109589041
ZH000866,0.0745,8.841095890410958
ZH000867,-0.31010000000000004,1.2027397260273973
ZH000868,0.1517,1.0356164383561643
ZH000869,0.21850000000000003,1.0356164383561643
ZH000870,0.08990000000000001,8.841095890410958
ZH000871,0.0191,8.841095890410958
ZH000872,-0.0159,6.4520547945205475
ZH000873,0.1809,8.841095890410958
ZH000874,-0.0021,1.115068493150685
ZH000875,-0.013999999999999999,8.841095890410958
ZH000876,0.2564,3.3945205479452056
ZH000877,0.1318,8.841095890410958
ZH000878,0.23370000000000002,8.841095890410958
ZH000879,0.0004,8.841095890410958
ZH000880,-0.0394,8.841095890410958
ZH000881,0.1617,8.841095890410958
ZH000882,0.08539999999999999,8.841095890410958
ZH000883,0.25739999999999996,1.610958904109589
ZH000884,0.0352,8.841095890410958
ZH000885,0.042699999999999995,8.841095890410958
ZH000886,0.1898,8.841095890410958
ZH000887,0.1067,8.841095890410958
ZH000888,-0.1506,8.841095890410958
ZH000889,0.114,8.838356164383562
ZH000890,0.0393,8.838356164383562
ZH000891,0.2643,4.802739726027397
ZH000892,0.1959,8.838356164383562
ZH000893,,
ZH000894,2.3015,1.2027397260273973
ZH000895,0.11810000000000001,1.2027397260273973
ZH000896,0.1493,3.76986301369863
ZH000897,0.2132,8.838356164383562
ZH000898,0.263,5.227397260273973
ZH000899,-0.2914,1.726027397260274
ZH000900,-0.0891,1.0876712328767124
ZH000901,0.5633,1.736986301369863
ZH000902,0.3789,1.736986301369863
ZH000903,-0.008199999999999999,8.838356164383562
ZH000904,0.39630000000000004,1.7232876712328766
ZH000905,0.081,8.838356164383562
ZH000906,0.368,1.1452054794520548
ZH000907,-0.0302,3.408219178082192
ZH000908,0.0863,6.304109589041096
ZH000909,0.0681,8.835616438356164
ZH000910,-0.3018,1.5561643835616439
ZH000911,0.0397,6.4520547945205475
ZH000912,0.0819,8.835616438356164
ZH000913,0.0044,5.164383561643835
ZH000914,0.10779999999999999,8.835616438356164
ZH000915,-0.0088,8.835616438356164
ZH000916,-0.006,5.164383561643835
ZH000917,0.018799999999999997,8.835616438356164
ZH000918,0.139,2.695890410958904
ZH000919,0.11130000000000001,8.835616438356164
ZH000920,0.008199999999999999,8.835616438356164
ZH000921,0.08220000000000001,1.4986301369863013
ZH000922,0.0405,8.835616438356164
ZH000923,0.060599999999999994,8.835616438356164
ZH000924,0.0678,8.835616438356164
ZH000925,-0.0446,6.249315068493151
ZH000926,0.1308,8.835616438356164
ZH000927,0.165,8.835616438356164
ZH000928,-0.0042,8.835616438356164
ZH000929,0.16949999999999998,6.4520547945205475
ZH000930,-0.21109999999999998,1.5863013698630137
ZH000931,0.0405,7.961643835616439
ZH000932,0.1493,8.835616438356164
ZH000933,0.06480000000000001,8.835616438356164
ZH000934,0.0292,8.835616438356164
ZH000935,0.0048,8.835616438356164
ZH000936,0.2359,8.835616438356164
ZH000937,0.21739999999999998,8.835616438356164
ZH000938,0.1108,8.835616438356164
ZH000939,0.0622,8.835616438356164
ZH000940,-0.21109999999999998,1.0767123287671232
ZH000941,0.1144,8.835616438356164
ZH000942,0.1118,1.0767123287671232
ZH000943,0.1707,2.4027397260273973
ZH000944,-0.0089,8.835616438356164
ZH000945,0.3666,1.2
ZH000946,-0.439,1.2301369863013698
ZH000947,0.2419,5.767123287671233
ZH000948,0.0134,8.835616438356164
ZH000949,0.22440000000000002,4.473972602739726
ZH000950,0.050499999999999996,4.380821917808219
ZH000951,-0.0254,8.835616438356164
ZH000952,0.2612,1.5178082191780822
ZH000953,0.3666,1.4438356164383561
ZH000954,0.0815,8.835616438356164
ZH000955,0.1005,8.835616438356164
ZH000956,-0.39399999999999996,1.5863013698630137
ZH000957,-0.2967,1.5561643835616439
ZH000958,0.40090000000000003,1.4438356164383561
ZH000959,0.1069,8.835616438356164
ZH000960,0.7624,1.0657534246575342
ZH000961,0.24710000000000001,2.882191780821918
ZH000962,0.24420000000000003,1.8493150684931507
ZH000963,0.5418999999999999,1.6383561643835616
ZH000964,0.0683,3.9424657534246577
ZH000965,0.0364,8.835616438356164
ZH000966,0.09449999999999999,5.671232876712328
ZH000967,-0.0125,2.287671232876712
ZH000968,0.0823,8.835616438356164
ZH000969,0.060599999999999994,8.835616438356164
ZH000970,0.021099999999999997,8.835616438356164
ZH000971,0.1191,8.835616438356164
ZH000972,0.0696,8.835616438356164
ZH000973,-0.048499999999999995,8.835616438356164
ZH000974,-0.0672,8.835616438356164
ZH000975,0.1208,2.4356164383561643
ZH000976,-0.15,8.835616438356164
ZH000977,0.0556,8.835616438356164
ZH000978,0.3907,2.265753424657534
ZH000979,0.013999999999999999,8.835616438356164
ZH000980,0.028999999999999998,2.652054794520548
ZH000981,0.09179999999999999,1.4602739726027398
ZH000982,0.034300000000000004,2.652054794520548
ZH000983,-0.0207,8.835616438356164
ZH000984,,
ZH000985,-0.0109,8.835616438356164
ZH000986,0.0818,8.835616438356164
ZH000987,0.0085,8.835616438356164
ZH000988,0.042199999999999994,8.835616438356164
ZH000989,0.2555,5.676712328767123
ZH000990,0.1516,8.835616438356164
ZH000991,0.27949999999999997,2.095890410958904
ZH000992,0.1186,8.835616438356164
ZH000993,0.0406,1.8493150684931507
ZH000994,-0.0839,8.835616438356164
ZH000995,0.0461,8.835616438356164
ZH000996,-0.11320000000000001,8.835616438356164
ZH000997,0.0509,8.835616438356164
ZH000998,0.0392,8.835616438356164
ZH000999,0.045,8.835616438356164
ZH001000,-0.1226,6.336986301369863
ZH001001,0.0222,8.835616438356164
ZH001002,0.1531,8.835616438356164
ZH001003,-0.14429999999999998,3.9424657534246577
ZH001004,0.0052,1.0602739726027397
ZH001005,0.1012,8.835616438356164
ZH001006,0.0,6.416438356164384
ZH001007,0.0967,2.6986301369863015
ZH001008,0.0,6.416438356164384
ZH001009,0.0,8.835616438356164
ZH001010,0.0336,8.835616438356164
ZH001011,-0.1481,1.1205479452054794
ZH001012,0.0,8.835616438356164
ZH001013,0.0199,8.835616438356164
ZH001014,0.1234,8.835616438356164
ZH001015,0.1822,3.326027397260274
ZH001016,,
ZH001017,-0.0032,8.835616438356164
ZH001018,0.125,8.835616438356164
ZH001019,-0.2503,1.2136986301369863
ZH001020,0.17149999999999999,8.835616438356164
ZH001021,-0.30010000000000003,2.041095890410959
ZH001022,-0.2007,2.041095890410959
ZH001023,0.002,8.835616438356164
ZH001024,0.0,8.835616438356164
ZH001025,0.042800000000000005,4.279452054794521
ZH001026,0.2394,8.835616438356164
ZH001027,0.31670000000000004,1.4219178082191781
ZH001028,0.01,8.835616438356164
ZH001029,0.053,8.835616438356164
ZH001030,-0.0172,8.835616438356164
ZH001031,0.17149999999999999,3.1123287671232878
ZH001032,0.1208,8.835616438356164
ZH001033,0.0602,8.835616438356164
ZH001034,-0.1153,1.4109589041095891
ZH001035,0.0524,5.4520547945205475
ZH001036,0.1308,8.273972602739725
ZH001037,-0.0641,5.323287671232877
ZH001038,0.2975,1.715068493150685
ZH001039,-0.0115,5.276712328767124
ZH001040,0.1938,8.835616438356164
ZH001041,-0.08539999999999999,1.0767123287671232
ZH001042,0.0711,6.315068493150685
ZH001043,0.0,8.835616438356164
ZH001044,0.15410000000000001,8.835616438356164
ZH001045,0.13949999999999999,8.835616438356164
ZH001046,0.4039,1.4219178082191781
ZH001047,0.2495,1.1095890410958904
ZH001048,0.0345,2.0
ZH001049,0.1797,8.835616438356164
ZH001050,-0.028999999999999998,8.835616438356164
ZH001051,0.1923,8.835616438356164
ZH001052,0.3055,1.6986301369863013
ZH001053,0.0,8.835616438356164
ZH001054,0.023799999999999998,8.835616438356164
ZH001055,0.0,8.835616438356164
ZH001056,0.013500000000000002,8.835616438356164
ZH001057,0.2025,8.835616438356164
